Academic Journal|1357-650X|Laterality|Psychology Press (UK)|Y
Academic Journal|1045-6635|Latin American Antiquity|Society for American Archaeology|Y
Academic Journal|1097-8526|Latin American Business Review|Taylor & Francis Ltd|Y
Academic Journal|1525-125X|Latin American Essays|Middle Atlantic Council of Latin American Studies|Y
Academic Journal|0718-560X|Latin American Journal of Aquatic Research|Pontificia Universidad Catolica de Valparaiso|Y
Academic Journal|0719-0425|Latin American Journal of Economics|Pontificia Universidad Catolica de Chile|Y
Academic Journal|1679-7817|Latin American Journal of Solids & Structures|Latin American Journal of Solids & Structures|Y
Academic Journal|0047-4134|Latin American Literary Review|Latin American Literary Review|Y
Academic Journal|0163-0350|Latin American Music Review|University of Texas Press|Y
Academic Journal|1531-426X|Latin American Politics & Society|Wiley-Blackwell|Y
Academic Journal|0023-8791|Latin American Research Review|Latin American Studies Association|Y
Academic Journal|1557-2021|Latin Americanist|Wiley-Blackwell|Y
Magazine|1087-0857|Latin Trade (Spanish)|Miami Media|
Academic Journal|1066-1344|Latino Studies Journal|Journal of Latino-Latin American Studies|Y
Academic Journal|0868-8249|Latvian Journal of Chemistry|De Gruyter Open|Y
Academic Journal|0868-8257|Latvian Journal of Physics & Technical Sciences|De Gruyter Open|Y
Academic Journal|0023-9186|Law & Contemporary Problems|Duke University, School of Law|Y
Academic Journal|1752-1440|Law & Financial Markets Review|Hart Publishing Ltd.|Y
Academic Journal|0147-7307|Law & Human Behavior (American Psychological Association)|American Psychological Association|Y
Academic Journal|1752-1483|Law & Humanities|Hart Publishing Ltd.|Y
Academic Journal|0265-8240|Law & Policy|Wiley-Blackwell|Y
Academic Journal|1569-1853|Law & Practice of International Courts & Tribunals|Martinus Nijhoff|Y
Academic Journal|0098-5961|Law & Psychology Review|Law & Psychology Review|Y
Academic Journal|0897-6546|Law & Social Inquiry|Wiley-Blackwell|Y
Academic Journal|0023-9216|Law & Society Review|Wiley-Blackwell|Y
Academic Journal|0811-5796|Law in Context|Federation Press Pty Limited|Y
Magazine|1015-1885|Law of the Sea Bulletin|United Nations Publications|
Magazine|1547-9102|Law Practice: The Business of Practicing Law|American Bar Association|
Academic Journal|1757-9961|Law, Innovation & Technology|Hart Publishing Ltd.|Y
Academic Journal|0277-8459|Law, Medicine & Health Care|Wiley-Blackwell|Y
Academic Journal|1470-8396|Law, Probability & Risk|Oxford University Press|Y
Trade Publication|0953-7902|Lawyer|Centaur Communications|
Trade Publication||Lawyer (Online Edition)|Centaur Communications|
Magazine|1756-1442|Lawyer 2B|Centaur Communications|
Trade Publication|1471-6577|LC-GC Europe|Advanstar Communications Inc.|
Trade Publication|1527-5949|LC-GC North America|Advanstar Communications Inc.|
Trade Publication|1087-8149|Leader to Leader|John Wiley & Sons, Inc.|
Magazine|1531-3174|Leadership|Association of California School Administrators|
Academic Journal|1570-0763|Leadership & Policy in Schools|Routledge|Y
Academic Journal|1093-6092|Leadership in Action|Center for Creative Leadership|Y
Magazine|0090-3167|Learning|Education Center, Inc.|
Academic Journal|1543-4494|Learning & Behavior|Springer Science & Business Media B.V.|Y
Academic Journal|1041-6080|Learning & Individual Differences|Elsevier Science|Y
Academic Journal|0959-4752|Learning & Instruction|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0023-9690|Learning & Motivation|Academic Press|Y
Academic Journal|1937-6928|Learning Disabilities -- A Contemporary Journal|Learning Disabilities Worldwide|Y
Academic Journal|0938-8982|Learning Disabilities Research & Practice (Lawrence Erlbaum)|Taylor & Francis Ltd|Y
Academic Journal|0938-8982|Learning Disabilities Research & Practice (Wiley-Blackwell)|Wiley-Blackwell|Y
Academic Journal|1465-8712|Learning Disability Practice|RCN Publishing Company|Y
Academic Journal|0731-9487|Learning Disability Quarterly|Sage Publications|Y
Academic Journal|1473-6853|Learning in Health & Social Care|Wiley-Blackwell|Y
Academic Journal|1743-9884|Learning, Media & Technology|Routledge|Y
Academic Journal|0325-8637|Lectura y Vida|International Reading Association|Y
Magazine|1071-0426|Legacies|Dallas County Heritage Society|
Academic Journal|1355-3259|Legal & Criminological Psychology|Wiley-Blackwell|Y
Academic Journal|1550-0950|Legal Communication & Rhetoric: JALWD|Association of Legal Writing Directors|Y
Academic Journal|1033-2839|Legal Education Review|Legal Education Review|Y
Academic Journal|1460-728X|Legal Ethics|Hart Publishing Ltd.|Y
Academic Journal|0040-7585|Legal History Review|Martinus Nijhoff|Y
Academic Journal|1344-6223|Legal Medicine|Elsevier Science|Y
Academic Journal|0270-319X|Legal Reference Services Quarterly|Taylor & Francis Ltd|Y
Academic Journal|0261-3875|Legal Studies|Wiley-Blackwell|Y
Magazine|0894-5993|Legal Studies Forum|American Legal Studies Association|
Academic Journal|1352-3252|Legal Theory|Cambridge University Press|Y
Magazine|1034-229X|Legaldate|Warringal Publications|
Academic Journal|0362-9805|Legislative Studies Quarterly|Wiley-Blackwell|Y
Academic Journal|1752-1467|Legisprudence: International Journal for the Study of Legislation|Hart Publishing Ltd.|Y
Academic Journal|0250-5371|Legume Research: An International Journal|Agricultural Research Communication Centre|Y
Academic Journal|0922-1565|Leiden Journal of International Law|Cambridge University Press|Y
Academic Journal|0149-0400|Leisure Sciences|Routledge|Y
Academic Journal||Leisure Studies|Routledge|Y
Academic Journal|0716-0542|Lenguas Modernas|Universidad de Chile, Facultad de Filosofia y Humanidades|Y
Academic Journal|0024-094X|Leonardo|MIT Press|Y
Academic Journal|1071-4391|Leonardo Electronic Almanac|MIT Press|Y
Academic Journal|0961-1215|Leonardo Music Journal|MIT Press|Y
Academic Journal|0305-7518|Leprosy Review|British Leprosy Relief Association (LEPRA)|Y
Magazine|0739-1803|Lesbian News|Lesbian News Publishing, Inc.|
Academic Journal|1077-5684|Lesbian Review of Books|Lesbian Review of Books|Y
Academic Journal|0024-1164|Lethaia|Wiley-Blackwell|Y
Academic Journal|0266-8254|Letters in Applied Microbiology|Wiley-Blackwell|Y
Academic Journal|0315-4955|Letters in Canada|University of Toronto Press|Y
Academic Journal|1570-1808|Letters in Drug Design & Discovery|Bentham Science Publishers Ltd.|Y
Academic Journal|0377-9017|Letters in Mathematical Physics|Springer Science & Business Media B.V.|Y
Academic Journal|1570-1786|Letters in Organic Chemistry|Bentham Science Publishers Ltd.|Y
Academic Journal|1042-8194|Leukemia & Lymphoma|Taylor & Francis Ltd|Y
Academic Journal|0887-6924|Leukemia (08876924)|Nature Publishing Group|Y
Academic Journal|0145-2126|Leukemia Research|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|2090-3219|Leukemia Research & Treatment|Hindawi Publishing Corporation|Y
Academic Journal|1557-6582|Lewis & Clark Law Review|Lewis & Clark Law Review|
Academic Journal|0254-9239|Lexis. Revista de LingÅ°stica y Literatura|Pontificia Universidad Catolica del Peru|Y
Academic Journal|1729-4827|Liberabit|Universidad de San Martin de Porres, Facultad de Ciencias de la Comunicacion|Y
Magazine|0024-1822|Liberal Education|Association of American Colleges & Universities|
Academic Journal|0894-8631|Libraries & Culture|University of Texas Press|Y
Academic Journal|1932-4855|Libraries & the Cultural Record|University of Texas Press|Y
Academic Journal|0196-0075|Library & Archival Security|Taylor & Francis Ltd|Y
Academic Journal|1758-3489|Library & Information History|Maney Publishing|Y
Academic Journal|0740-8188|Library & Information Science Research (07408188)|Elsevier Science|Y
Academic Journal|1464-9055|Library Collections, Acquisitions, & Technical Services|Taylor & Francis Ltd|Y
Academic Journal|0024-2306|Library History|Maney Publishing|Y
Magazine|0197-5587|Library Imagination Paper|Library Imagination Paper|
Trade Publication|0363-0277|Library Journal|Media Source, Inc.|
Trade Publication|1542-4715|Library Media Connection|ABC-Clio - Library Media Connection|
Academic Journal|1054-9676|Library Mosaics|Library Mosaics|Y
Academic Journal|0024-2519|Library Quarterly|University of Chicago Press|Y
Academic Journal|0024-2527|Library Resources & Technical Services|American Library Association|Y
Trade Publication|1043-237X|Library Talk|ABC-Clio - Library Media Connection|
Academic Journal|0024-2586|Library Technology Reports|American Library Association|Y
Academic Journal|0024-2594|Library Trends|Johns Hopkins University Press|Y
Academic Journal|0024-2667|Libri: International Journal of Libraries & Information Services|De Gruyter|Y
Academic Journal|1993-2820|Libyan Journal of Medicine|Co-Action Publishing|Y
Academic Journal|1096-1135|Lichenologist|Cambridge University Press|Y
Magazine|0024-3019|Life|Time Inc.|
Academic Journal|2075-1729|Life (2075-1729)|MDPI Publishing|Y
Academic Journal|0024-3205|Life Sciences|Elsevier Science|Y
Magazine|1088-7512|Lifelong Learning Market Report|Market Research.com|
Academic Journal|1477-1535|Lighting Research & Technology|Sage Publications, Ltd.|Y
Academic Journal|2029-0187|Limes|Limes|Y
Academic Journal|1439-8621|Limnology|Springer Science & Business Media B.V.|Y
Academic Journal|0024-3590|Limnology & Oceanography|Association for the Sciences of Limnology & Oceanography|Y
Academic Journal|0024-368X|Lincoln Law Review|Lincoln Law School of San Jose|Y
Academic Journal|0308-1087|Linear & Multilinear Algebra|Taylor & Francis Ltd|Y
Academic Journal|0024-3795|Linear Algebra & its Applications|Elsevier Science|Y
Academic Journal|0024-3841|Lingua|Elsevier Science|Y
Academic Journal|1051-3310|Lingua Franca: The Review of Academic Life|Academic Partners LLC|Y
Academic Journal|0167-6318|Linguistic Review|De Gruyter|Y
Academic Journal|1430-0532|Linguistic Typology|De Gruyter|Y
Magazine|0210-6345|Linguistica Espanola Actual|Arcos Libros SL|
Academic Journal|0024-3949|Linguistics|De Gruyter|Y
Academic Journal|0898-5898|Linguistics & Education|Pergamon Press - An Imprint of Elsevier Science|Y
Academic Journal|0929-7332|Linguistics in the Netherlands|John Benjamins Publishing Co.|Y
Academic Journal|0378-4169|Lingvisticae Investigationes|John Benjamins Publishing Co.|Y
Academic Journal|0147-2593|Lion & the Unicorn|Johns Hopkins University Press|Y
Academic Journal|1178-6353|Lipid Insights|Libertas Academica Ltd.|Y
Academic Journal|1476-511X|Lipids in Health & Disease|BioMed Central|Y
Academic Journal|0267-8292|Liquid Crystals|Taylor & Francis Ltd|Y
Academic Journal|1358-314X|Liquid Crystals Today|Taylor & Francis Ltd|Y
Magazine|1937-2264|Lis Pendens|American Bar Association|
Academic Journal|0024-4457|Listy Filologicke|Institute of Philosophy of the Academy of Sciences of the Czech Republic|Y
Academic Journal|1043-6928|LIT: Literature Interpretation Theory|Routledge|Y
Academic Journal|1741-4350|Literacy|Wiley-Blackwell|Y
Magazine|1367-8825|Literacy Today|Education Publishing Worldwide Ltd|
Academic Journal|0268-1145|Literary & Linguistic Computing|Oxford University Press|Y
Magazine|0024-4511|Literary Cavalcade|Scholastic Inc.|
Academic Journal|0024-4589|Literary Review|Fairleigh Dickinson University|Y
Academic Journal|0188-2546|Literatura Mexicana|Instituto de Investigaciones Filologicas - UNAM|Y
Academic Journal|0306-1973|Literature & History|Manchester University Press|Y
Academic Journal|0278-9671|Literature & Medicine|Johns Hopkins University Press|Y
Academic Journal|0024-4759|Literature & Psychology|Rhode Island College|Y
Academic Journal|0269-1205|Literature & Theology|Oxford University Press|Y
Academic Journal|0090-4260|Literature Film Quarterly|Salisbury University|Y
Academic Journal|0024-4902|Lithology & Mineral Resources|Springer Science & Business Media B.V.|Y
Academic Journal|0024-4937|Lithos|Elsevier Science|Y
Academic Journal|1392-4028|Lithuanian Ethnology: Studies in Social Anthropology & Ethnology / Lietuvos Etnologija: Socialines Antropologijos ir Etnologijos Studijos|Lithuanian Institute of History|Y
Academic Journal|1648-8504|Lithuanian Journal of Physics|Lithuanian Academy of Sciences|Y
Academic Journal|0363-1672|Lithuanian Mathematical Journal|Springer Science & Business Media B.V.|Y
Magazine|0097-9813|Litigation|American Bar Association|
Magazine|1937-3449|Litigation Ethics|American Bar Association|
Trade Publication|0147-9970|Litigation News|American Bar Association|
Academic Journal|0024-5100|Liturgisches Jahrbuch|Aschendorff Verlag GmbH & Co. KG|Y
Academic Journal|0458-063X|Liturgy|Routledge|Y
Academic Journal|0106-9543|Liver|Wiley-Blackwell|Y
Academic Journal|1478-3223|Liver International|Wiley-Blackwell|Y
Academic Journal|0144-932X|Liverpool Law Review|Springer Science & Business Media B.V.|Y
Academic Journal|1464-262X|Livestock (Electronic)|MA Healthcare Limited|Y
Academic Journal|0301-6226|Livestock Production Science|Elsevier Science|Y
Academic Journal||Livestock Science|Elsevier Science|Y
Academic Journal|1663-0165|Living Reviews in Democracy|Center for Comparative & International Studies|Y
Academic Journal|1863-7329|Living Reviews in Landscape Research|Leibniz Centre for Agricultural Landscape Research (ZALF)|Y
Academic Journal|1433-8351|Living Reviews in Relativity|Max-Planck Institute for Gravitational Physics, Albert Einstein Institut|Y
Academic Journal|1614-4961|Living Reviews in Solar Physics|Max-Planck-Institut fuer Sonnensystemforschung|Y
Trade Publication|0360-3113|LJ: Library Journal|Media Source, Inc.|
Academic Journal|1932-7625|LLI Review|Osher Lifelong Learning Institute|Y
Academic Journal|1178-7112|Local & Regional Anesthesia|Dove Medical Press Ltd|Y
Academic Journal|1354-9839|Local Environment|Routledge|Y
Academic Journal|0024-5836|Logique et Analyse|Nationaal Centrum voor Navorsingen in de Logica|Y
Academic Journal|0047-4991|Logistics & Transportation Review|Elsevier Science|Y
Academic Journal|1316-693X|Logoi|Universidad Catolica Andres Bello|Y
Academic Journal|1401-5439|Logopedics Phoniatrics Vocology|Taylor & Francis Ltd|Y
Magazine|1091-6687|Logos: A Journal of Catholic Thought & Culture|Logos: A Journal of Catholic Thought & Culture|
Academic Journal|2153-1560|LOGOS: A Journal of Undergraduate Research|LOGOS: A Journal of Undergraduate Research|Y
Magazine|0260-9592|London Review of Books|London Review of Books|
Academic Journal|1474-8460|London Review of Education|Routledge|Y
Magazine|1940-9958|Long-Term Living: For the Continuing Care Professional|Vendome Group LLC|
Magazine|0456-5339|Look Japan|Look Japan Publishing Pte Ltd.|
Academic Journal|1063-777X|Low Temperature Physics|American Institute of Physics|Y
Academic Journal|1536-5778|Loyola Journal of Public Interest Law|Loyola University New Orleans College of Law|Y
Academic Journal|0192-9720|Loyola Law Review|Loyola University New Orleans College of Law|Y
